run_name,algorithm,n_runs,mean_score,median_score,std_score,success_rate,mean_used_evaluations,test_set,seed,budget_multiplier
base_exp1,pso,480,0.3202423854373483,0.562359623868268,3.8293426797623904,1.0,100.0,final,42,20
base_exp1,de,480,-1.6907817484776217,0.39042051344959283,19.273787083965647,1.0,100.0,final,42,20
base_exp1,gwo,480,0.4027474755045066,0.55546491929594,3.650985347729392,1.0,100.0,final,42,20
base_exp1,sa,480,-23.04286570965774,-0.09580575475320599,190.90465660892113,1.0,100.0,final,42,20
smoke2_base,pso,480,0.3202423854373483,0.562359623868268,3.8293426797623904,1.0,100.0,final,42,20
smoke3_base,pso,480,0.3202423854373483,0.562359623868268,3.8293426797623904,1.0,100.0,final,42,20
smoke_base,pso,480,0.3202423854373449,0.5623596238682783,3.8293426797623895,1.0,100.0,final,42,20
